file_stem,image_found,json_found,image_count,json_count,image_path,json_path,status
1004_1999_08_00000056_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_08_00000056_f.json,MISSING_IMAGE
1004_1999_09_00000057_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_09_00000057_F.png,,MISSING_JSON
1004_1999_09_00000057_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_09_00000057_f.json,MISSING_IMAGE
1004_1999_11_00000001_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_11_00000001_D.png,,MISSING_JSON
1004_1999_11_00000001_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_11_00000001_d.json,MISSING_IMAGE
1004_1999_11_00000002_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_11_00000002_D.png,,MISSING_JSON
1004_1999_11_00000002_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_11_00000002_d.json,MISSING_IMAGE
1004_1999_11_00000003_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_11_00000003_D.png,,MISSING_JSON
1004_1999_11_00000003_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_11_00000003_d.json,MISSING_IMAGE
1004_1999_11_00000004_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_11_00000004_D.png,,MISSING_JSON
1004_1999_11_00000004_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_11_00000004_d.json,MISSING_IMAGE
1004_1999_12_00000005_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_12_00000005_D.png,,MISSING_JSON
1004_1999_12_00000005_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_12_00000005_d.json,MISSING_IMAGE
1004_1999_12_00000006_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_12_00000006_D.png,,MISSING_JSON
1004_1999_12_00000006_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_12_00000006_d.json,MISSING_IMAGE
1004_1999_12_00000007_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_12_00000007_D.png,,MISSING_JSON
1004_1999_12_00000007_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_12_00000007_d.json,MISSING_IMAGE
1004_1999_14_00000008_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_14_00000008_D.png,,MISSING_JSON
1004_1999_14_00000008_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_14_00000008_d.json,MISSING_IMAGE
1004_1999_14_00000009_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_14_00000009_D.png,,MISSING_JSON
1004_1999_14_00000009_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_14_00000009_d.json,MISSING_IMAGE
1004_1999_15_00000010_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_15_00000010_D.png,,MISSING_JSON
1004_1999_15_00000010_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_15_00000010_d.json,MISSING_IMAGE
1004_1999_16_00000011_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_16_00000011_D.png,,MISSING_JSON
1004_1999_16_00000011_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_16_00000011_d.json,MISSING_IMAGE
1004_1999_16_00000012_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_16_00000012_D.png,,MISSING_JSON
1004_1999_16_00000012_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_16_00000012_d.json,MISSING_IMAGE
1004_1999_17_00000013_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_17_00000013_D.png,,MISSING_JSON
1004_1999_17_00000013_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_17_00000013_d.json,MISSING_IMAGE
1004_1999_17_00000014_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_17_00000014_D.png,,MISSING_JSON
1004_1999_17_00000014_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_17_00000014_d.json,MISSING_IMAGE
1004_1999_18_00000015_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_18_00000015_D.png,,MISSING_JSON
1004_1999_18_00000015_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_18_00000015_d.json,MISSING_IMAGE
1004_1999_18_00000017_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_18_00000017_D.png,,MISSING_JSON
1004_1999_18_00000017_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_18_00000017_d.json,MISSING_IMAGE
1004_1999_18_00000018_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_18_00000018_D.png,,MISSING_JSON
1004_1999_18_00000018_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_18_00000018_d.json,MISSING_IMAGE
1004_1999_18_00000020_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_18_00000020_D.png,,MISSING_JSON
1004_1999_18_00000020_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_18_00000020_d.json,MISSING_IMAGE
1004_1999_19_00000021_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_19_00000021_D.png,,MISSING_JSON
1004_1999_19_00000021_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_19_00000021_d.json,MISSING_IMAGE
1004_1999_19_00000022_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_19_00000022_D.png,,MISSING_JSON
1004_1999_19_00000022_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_19_00000022_d.json,MISSING_IMAGE
1004_1999_19_00000023_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_19_00000023_D.png,,MISSING_JSON
1004_1999_19_00000023_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_19_00000023_d.json,MISSING_IMAGE
1004_1999_19_00000024_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_19_00000024_D.png,,MISSING_JSON
1004_1999_19_00000024_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_19_00000024_d.json,MISSING_IMAGE
1004_1999_19_00000025_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_19_00000025_D.png,,MISSING_JSON
1004_1999_19_00000025_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_19_00000025_d.json,MISSING_IMAGE
1004_1999_19_00000026_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_19_00000026_D.png,,MISSING_JSON
1004_1999_19_00000026_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_19_00000026_d.json,MISSING_IMAGE
1004_1999_20_00000027_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_20_00000027_D.png,,MISSING_JSON
1004_1999_20_00000027_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_20_00000027_d.json,MISSING_IMAGE
1004_1999_20_00000028_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_20_00000028_D.png,,MISSING_JSON
1004_1999_20_00000028_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_20_00000028_d.json,MISSING_IMAGE
1004_1999_21_00000029_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_21_00000029_D.png,,MISSING_JSON
1004_1999_21_00000029_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_21_00000029_d.json,MISSING_IMAGE
1004_1999_21_00000030_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_21_00000030_D.png,,MISSING_JSON
1004_1999_21_00000030_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_21_00000030_d.json,MISSING_IMAGE
1004_1999_22_00000031_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_22_00000031_D.png,,MISSING_JSON
1004_1999_22_00000031_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_22_00000031_d.json,MISSING_IMAGE
1004_1999_23_00000033_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_23_00000033_D.png,,MISSING_JSON
1004_1999_23_00000033_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_23_00000033_d.json,MISSING_IMAGE
1004_1999_23_00000034_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_23_00000034_D.png,,MISSING_JSON
1004_1999_23_00000034_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_23_00000034_d.json,MISSING_IMAGE
1004_1999_23_00000036_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_23_00000036_D.png,,MISSING_JSON
1004_1999_23_00000036_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_23_00000036_d.json,MISSING_IMAGE
1004_1999_23_00000038_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_23_00000038_D.png,,MISSING_JSON
1004_1999_23_00000038_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_23_00000038_d.json,MISSING_IMAGE
1004_1999_23_00000041_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_23_00000041_D.png,,MISSING_JSON
1004_1999_23_00000041_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_23_00000041_d.json,MISSING_IMAGE
1004_1999_23_00000042_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_23_00000042_D.png,,MISSING_JSON
1004_1999_23_00000042_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_23_00000042_d.json,MISSING_IMAGE
1004_1999_24_00000043_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_24_00000043_D.png,,MISSING_JSON
1004_1999_24_00000043_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_24_00000043_d.json,MISSING_IMAGE
1004_1999_24_00000044_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_24_00000044_D.png,,MISSING_JSON
1004_1999_24_00000044_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_24_00000044_d.json,MISSING_IMAGE
1004_1999_24_00000045_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_24_00000045_D.png,,MISSING_JSON
1004_1999_24_00000045_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_24_00000045_d.json,MISSING_IMAGE
